loc_id,ensembl,width
cpb1,ENSSSAG00000066820,17577
cpda,ENSSSAG00000066249,42578
cpdp,ENSSSAG00000050425,22562
cpeb1a,ENSSSAG00000061861,17110
cpeb3,ENSSSAG00000015358,74957
cpeb4b,ENSSSAG00000079086,34191
cplane1,ENSSSAG00000115396,25138
cplane2,ENSSSAG00000068777,1712
cplx1,ENSSSAG00000074525,10767
cplx4a,ENSSSAG00000115711,12363
cpm,ENSSSAG00000109189,55593
cpn1,ENSSSAG00000047898,183250
cpne3,ENSSSAG00000074287,23176
cpne4b,ENSSSAG00000103321,17080
cpox,ENSSSAG00000044736,7401
cps1,ENSSSAG00000059835,101271
cpsf2,ENSSSAG00000073988,15859
cpsf3,ENSSSAG00000073096,8003
cpsf7,ENSSSAG00000056129,3255
cpt1a2b,ENSSSAG00000009307,53648
cpt1ab,ENSSSAG00000050712,81592
cpt1b,ENSSSAG00000116589,13397
cpt2,ENSSSAG00000047843,4632
cpvl,ENSSSAG00000061125,24569
cpxm2,ENSSSAG00000044099,110690
cq039,ENSSSAG00000000149,10199
cr032,ENSSSAG00000050260,10072
cr3l2,ENSSSAG00000055328,26079
cr3l4,ENSSSAG00000071726,4767
crabp1a,ENSSSAG00000045612,27399
crabp2b,ENSSSAG00000100204,3535
cracd,ENSSSAG00000042869,15826
cracdla,ENSSSAG00000080927,8255
cracr2aa,ENSSSAG00000074448,24406
cracr2b,ENSSSAG00000097418,36056
cramp1,ENSSSAG00000085847,59693
crata,ENSSSAG00000067447,31859
cratb,ENSSSAG00000071895,22768
crb1,ENSSSAG00000053150,42740
crb12,ENSSSAG00000090412,4055
crb2a,ENSSSAG00000070774,37071
crbn,ENSSSAG00000067708,20020
crcp,ENSSSAG00000041770,2450
creb1b,ENSSSAG00000089906,10581
creb3l1,ENSSSAG00000079464,22528
creb3l3a,ENSSSAG00000002670,7337
creb3l3b,ENSSSAG00000080834,20431
creb3l3l,ENSSSAG00000065706,7672
crebzf,ENSSSAG00000073699,6680
creg1,ENSSSAG00000084376,2824
creg2,ENSSSAG00000080927,2518
creld1a,ENSSSAG00000046292,19933
crem,ENSSSAG00000056503,19516
crf1,ENSSSAG00000090569,1151
crfb12,ENSSSAG00000118835,38625
crfb16,ENSSSAG00000046765,26439
crhbp,ENSSSAG00000078436,6608
crip1,ENSSSAG00000076605,11034
crip2,ENSSSAG00000091691,45856
crj1a,ENSSSAG00000077675,4426
crk,ENSSSAG00000088560,6062
crld2,ENSSSAG00000080970,19797
crlf1a,ENSSSAG00000079959,6269
crlf2,ENSSSAG00000064950,8372
crlf3,ENSSSAG00000045085,31684
crls1,ENSSSAG00000005519,5107
crocc2,ENSSSAG00000089681,150087
crop,ENSSSAG00000044465,17677
crp1,ENSSSAG00000059541,1611
crppa,ENSSSAG00000065371,36131
crtac1b,ENSSSAG00000000725,64877
crtap,ENSSSAG00000114864,4805
crtc2,ENSSSAG00000069686,14467
cry-dash,ENSSSAG00000045219,41492
cry5,ENSSSAG00000079794,9938
cryaa,ENSSSAG00000086536,4356
crybb2,ENSSSAG00000080423,2389
crybg1a,ENSSSAG00000007575,34051
crygm7,ENSSSAG00000084817,1451
crygmxl2,ENSSSAG00000095042,1902
crygn2,ENSSSAG00000074611,3028
crygs2,ENSSSAG00000103538,3381
cryl1,ENSSSAG00000060337,33590
crym,ENSSSAG00000057768,4707
cryz,ENSSSAG00000048348,5484
cs,ENSSSAG00000038885,11929
cs056,ENSSSAG00000000272,3103
csdc2,ENSSSAG00000087155,4636
csde1,ENSSSAG00000048052,18454
csf1a,ENSSSAG00000081356,27592
csf2rb,ENSSSAG00000103865,13381
csf3a,ENSSSAG00000087403,2176
csf3r,ENSSSAG00000041566,15585
csgalnact2,ENSSSAG00000046924,11759
csk22,ENSSSAG00000076656,20544
cskmt,ENSSSAG00000080427,1613
csmd2,ENSSSAG00000105880,776204
csn1,ENSSSAG00000001696,16585
csn6,ENSSSAG00000001226,11389
csn7a,ENSSSAG00000076662,10119
csn8,ENSSSAG00000043392,35075
csnk1g2,ENSSSAG00000029722,39326
csnk2a2b,ENSSSAG00000046199,14506
cspg4,ENSSSAG00000043647,119243
cspg4ba,ENSSSAG00000039347,54808
cspg5a,ENSSSAG00000047776,47766
cspp1a,ENSSSAG00000107261,21001
csrnp1b,ENSSSAG00000084277,21151
csrnp3,ENSSSAG00000081488,71582
csrp1,ENSSSAG00000071677,6500
csrp2,ENSSSAG00000051824,12071
csrp3,ENSSSAG00000065543,5295
cssa01h2orf42,ENSSSAG00000042603,5516
cssa01h5orf63,ENSSSAG00000111101,4098
cssa01h8orf74,ENSSSAG00000103752,6295
cssa01h9orf78,ENSSSAG00000063012,4361
cssa03h7orf25,ENSSSAG00000059842,4583
cssa04hxorf58,ENSSSAG00000000804,14089
cssa05hxorf65,ENSSSAG00000105934,4377
cssa06h1orf198,ENSSSAG00000068823,2449
cssa07h11orf68,ENSSSAG00000003320,16333
cssa10h11orf16,ENSSSAG00000059655,9016
cssa10h11orf24,ENSSSAG00000120845,11386
cssa10h11orf96,ENSSSAG00000073763,384
cssa10h15orf61,ENSSSAG00000095506,2047
cssa10h19orf25,ENSSSAG00000100799,1487
cssa10h1orf210,ENSSSAG00000045479,15236
cssa10h1orf52,ENSSSAG00000051594,4788
cssa10h8orf82,ENSSSAG00000120505,6642
cssa11h16orf87,ENSSSAG00000106608,5386
cssa12h1orf159,ENSSSAG00000109288,5670
cssa12h1orf50,ENSSSAG00000040758,4420
cssa12h22orf23,ENSSSAG00000006283,2340
cssa13h11orf54,ENSSSAG00000064271,9833
cssa13h18orf54,ENSSSAG00000071056,3619
cssa14h10orf67,ENSSSAG00000065209,22872
cssa14h14orf119,ENSSSAG00000024251,2632
cssa14h1orf35,ENSSSAG00000049571,4622
cssa16h15orf40,ENSSSAG00000067723,6111
cssa16h19orf44,ENSSSAG00000095797,5499
cssa16h21orf58,ENSSSAG00000078698,1677
cssa17h12orf56,ENSSSAG00000073114,21606
cssa17h15orf48,ENSSSAG00000030104,2230
cssa18h4orf54,ENSSSAG00000082763,11346
cssa19h10orf88,ENSSSAG00000051306,6529
cssa19h8orf33,ENSSSAG00000056866,6911
cssa20h12orf43,ENSSSAG00000006240,1996
cssa20h19orf47,ENSSSAG00000110319,7935
cssa20h5orf34,ENSSSAG00000094148,13227
cssa20h9orf85,ENSSSAG00000086404,8460
cssa21h2orf69,ENSSSAG00000109891,4708
cssa22h1orf74,ENSSSAG00000053943,2311
cssa22h20orf96,ENSSSAG00000063644,6499
cssa23h11orf58,ENSSSAG00000009449,3018
cssa24h22orf39,ENSSSAG00000090823,4980
cssa25h2orf49,ENSSSAG00000067236,4034
cssa25h2orf76,ENSSSAG00000090173,872
cssa25h2orf88,ENSSSAG00000076124,280
cssa25h3orf38,ENSSSAG00000059562,4838
cssa26h16orf46,ENSSSAG00000105747,4553
cssa27h1orf43,ENSSSAG00000054342,2731
cssa27h6orf136,ENSSSAG00000084385,6609
cssa27h6orf47,ENSSSAG00000071517,3246
cssa27h6orf62,ENSSSAG00000109128,10633
cssa29h11orf65,ENSSSAG00000121621,5092
cssa29h18orf63,ENSSSAG00000063386,39553
cssa29h8orf34,ENSSSAG00000074965,170877
cssa29h8orf89,ENSSSAG00000054475,7
cst7,ENSSSAG00000066883,2719
cstf1,ENSSSAG00000068210,17357
cstf2,ENSSSAG00000078969,28235
cstf3,ENSSSAG00000061719,26200
cstpp1,ENSSSAG00000008267,9938
ct011,ENSSSAG00000000842,2550
ct027,ENSSSAG00000105951,19458
ct054,ENSSSAG00000076975,6557
ct077,ENSSSAG00000064338,1125
ctage5,ENSSSAG00000049967,25651
ctbl1,ENSSSAG00000078103,45273
ctbp1,ENSSSAG00000061710,17577
ctbp2,ENSSSAG00000069412,16693
ctbp2a,ENSSSAG00000113218,137134
ctbs,ENSSSAG00000103703,16527
ctc1,ENSSSAG00000098339,64292
ctdspl2a,ENSSSAG00000056544,18566
ctdspl3,ENSSSAG00000119308,5124
ctgf,ENSSSAG00000092078,2845
ctif,ENSSSAG00000117482,127322
ctl2,ENSSSAG00000041935,25246
ctl2b,ENSSSAG00000008543,6818
ctnna1,ENSSSAG00000040238,247642
ctnnal1,ENSSSAG00000108698,209525
ctnnb1,ENSSSAG00000091484,9961
ctnnbip1,ENSSSAG00000080170,9415
ctps1b,ENSSSAG00000068380,26228
ctr9,ENSSSAG00000072773,11931
ctrb,ENSSSAG00000008009,1515
ctrl,ENSSSAG00000096535,2784
cts12,ENSSSAG00000045684,2433
ctsa,ENSSSAG00000045484,19533
ctsbb,ENSSSAG00000007868,5190
ctsf,ENSSSAG00000062840,11113
ctsh,ENSSSAG00000078096,3240
ctso,ENSSSAG00000074413,9971
ctsw,ENSSSAG00000049689,11732
ctsz,ENSSSAG00000051992,17128
cttnbp2,ENSSSAG00000052354,72369
ctu1,ENSSSAG00000080423,4716
ctu2,ENSSSAG00000093633,7747
ctxn3,ENSSSAG00000102419,1270
cu070,ENSSSAG00000111094,28479
cubn,ENSSSAG00000073177,54669
cuedc2,ENSSSAG00000109142,1642
cul1b,ENSSSAG00000090758,17360
cul2,ENSSSAG00000078936,19591
cul4b,ENSSSAG00000074834,16198
cutc,ENSSSAG00000002144,10193
cwc27,ENSSSAG00000074266,54969
cwf19l2,ENSSSAG00000070088,44149
cx32,ENSSSAG00000104779,1913
cxadr,ENSSSAG00000103314,71817
cxb1,ENSSSAG00000068768,2235
cxcl-c13b,ENSSSAG00000079551,5167
cxcl12a,ENSSSAG00000085842,39912
cxcl14,ENSSSAG00000044980,3541
cxcl19,ENSSSAG00000113011,2520
cxcr2,ENSSSAG00000088227,2914
cxcr3,ENSSSAG00000108438,2705
cxcr4,ENSSSAG00000063084,1969
cxcr5,ENSSSAG00000040121,9003
cxl10,ENSSSAG00000061390,1256
cxl13,ENSSSAG00000105794,1229
cxxc1b,ENSSSAG00000020016,5428
cyb561,ENSSSAG00000083759,7706
cyb561a3a,ENSSSAG00000007441,18860
cyb561d1,ENSSSAG00000117340,7074
cyb561d2,ENSSSAG00000118739,2539
cyb5a,ENSSSAG00000063394,11679
cyb5d1,ENSSSAG00000040285,3923
cyb5r2,ENSSSAG00000054290,6833
cyba,ENSSSAG00000049679,3119
cybb,ENSSSAG00000054895,5528
cyc1,ENSSSAG00000076153,16080
cyfip1,ENSSSAG00000074681,96535
cyh1,ENSSSAG00000041174,54176
cyh2,ENSSSAG00000098277,12428
cyldl,ENSSSAG00000046405,14784
cyp17a1,ENSSSAG00000069890,3885
cyp19a1b,ENSSSAG00000063676,15709
cyp24a1,ENSSSAG00000053011,12726
cyp27a1.1,ENSSSAG00000041425,27915
cyp2ae1,ENSSSAG00000044739,8480
cyp2x9,ENSSSAG00000102296,6897
cyp39a1,ENSSSAG00000076572,18444
cyp4v2a,ENSSSAG00000040959,13007
cyp4v2b,ENSSSAG00000072343,6042
cyp7b1,ENSSSAG00000070059,12140
cysltr1,ENSSSAG00000114085,25696
cysltr2b,ENSSSAG00000115377,4870
cyth1a,ENSSSAG00000009293,104687
cyth1b,ENSSSAG00000067079,58239
cytip,ENSSSAG00000075756,4256
cytl1,ENSSSAG00000041900,2055
cyyr1,ENSSSAG00000117372,10709
czib,ENSSSAG00000005821,2376
d6fadc,ENSSSAG00000070102,10555
daam1a,ENSSSAG00000087745,80214
daam2,ENSSSAG00000006847,245941
dab1a,ENSSSAG00000052173,87612
dab2ipa,ENSSSAG00000054750,130161
dacha,ENSSSAG00000040931,128926
dachd,ENSSSAG00000009441,381753
dact1,ENSSSAG00000039982,7887
dad1,ENSSSAG00000068386,938
dag1,ENSSSAG00000079166,68700
daglb,ENSSSAG00000089417,13189
dal1b,ENSSSAG00000078717,1353
dalrd3,ENSSSAG00000067402,14454
dao,ENSSSAG00000063640,5518
dap,ENSSSAG00000077716,13399
dap1,ENSSSAG00000052210,24112
dapk1,ENSSSAG00000108825,169185
dapk2b,ENSSSAG00000103481,54598
dapk3,ENSSSAG00000045465,11333
dapl1,ENSSSAG00000076051,5229
dapp1,ENSSSAG00000040142,9504
dars1,ENSSSAG00000063091,31651
dars2,ENSSSAG00000079698,17862
dazap1,ENSSSAG00000056769,17662
dazap2,ENSSSAG00000077154,4254
dazl,ENSSSAG00000116219,15392
dbf4b,ENSSSAG00000076473,22096
dbnd1,ENSSSAG00000052175,43469
dbnlb,ENSSSAG00000077066,16384
dbpb,ENSSSAG00000088104,8168
dbr1,ENSSSAG00000052088,5834
dbx1a,ENSSSAG00000065425,4455
dbx1b,ENSSSAG00000103869,4766
dc1i2,ENSSSAG00000068084,25876
dcaf11,ENSSSAG00000081304,15846
dcaf13,ENSSSAG00000026650,12493
dcaf17,ENSSSAG00000081698,12056
dcaf5,ENSSSAG00000098932,28445
dcakd,ENSSSAG00000086896,10984
dcam,ENSSSAG00000069943,21897
dcbld1,ENSSSAG00000039508,42370
dchs1b,ENSSSAG00000008829,261642
dchs2,ENSSSAG00000004954,57188
dcj11,ENSSSAG00000063552,13570
dcj15,ENSSSAG00000070516,15902
dck,ENSSSAG00000001721,8498
dclk1a,ENSSSAG00000000887,175603
dclk3,ENSSSAG00000080368,9661
dclre1a,ENSSSAG00000069457,48453
dclre1b,ENSSSAG00000086927,20357
dcnl5,ENSSSAG00000081722,10366
dcp2,ENSSSAG00000069304,14692
dcps,ENSSSAG00000064142,7960
dcst1,ENSSSAG00000108713,10300
dcst2,ENSSSAG00000106285,20401
dct,ENSSSAG00000081457,10049
dctn2,ENSSSAG00000046757,25354
dctn4,ENSSSAG00000058920,13745
dctn5,ENSSSAG00000104216,6786
dctn6,ENSSSAG00000002712,5200
dctpp1,ENSSSAG00000069474,1178
dcun1d1,ENSSSAG00000114514,3694
dcun1d2a,ENSSSAG00000080780,5825
dcun1d3,ENSSSAG00000072182,11447
dcun1d4,ENSSSAG00000070090,18459
dcup,ENSSSAG00000010135,7540
dcxr,ENSSSAG00000117358,10919
dda1,ENSSSAG00000082690,2463
ddah1,ENSSSAG00000051602,139623
ddah2,ENSSSAG00000078370,9064
ddb1,ENSSSAG00000074018,27732
ddb2,ENSSSAG00000113149,35502
ddhd1a,ENSSSAG00000051888,40137
ddhd1b,ENSSSAG00000074741,13099
ddias,ENSSSAG00000115140,11951
ddit3,ENSSSAG00000106324,1997
ddn1,ENSSSAG00000025343,1398
ddost,ENSSSAG00000079004,5351
ddr1,ENSSSAG00000017278,66423
ddr2l,ENSSSAG00000072397,56924
ddt4l,ENSSSAG00000045308,1956
ddx1,ENSSSAG00000101660,62720
ddx10,ENSSSAG00000120123,76427
ddx17,ENSSSAG00000001212,14332
ddx19a,ENSSSAG00000073068,14969
ddx20,ENSSSAG00000076815,6758
ddx23,ENSSSAG00000065451,12046
ddx24,ENSSSAG00000105169,4492
ddx27,ENSSSAG00000043757,22386
ddx31,ENSSSAG00000008791,39594
ddx39,ENSSSAG00000045119,7202
ddx39b,ENSSSAG00000071620,16481
ddx3xa,ENSSSAG00000078626,24398
ddx4,ENSSSAG00000047903,10945
ddx41,ENSSSAG00000039770,71297
ddx43,ENSSSAG00000077780,23707
ddx46,ENSSSAG00000067503,24430
ddx47,ENSSSAG00000059970,3131
ddx49,ENSSSAG00000072870,13611
ddx51,ENSSSAG00000073541,4408
ddx52,ENSSSAG00000007193,49094
ddx54,ENSSSAG00000051599,10129
ddx55,ENSSSAG00000005403,4551
ddx56,ENSSSAG00000005015,7651
ddx6,ENSSSAG00000040252,24767
deaf1,ENSSSAG00000055310,26479
decr1,ENSSSAG00000057984,6961
decr2,ENSSSAG00000059098,6090
dedd,ENSSSAG00000007365,3529
dedd2,ENSSSAG00000099931,15359
defbl1,ENSSSAG00000050926,756
defbl2,ENSSSAG00000106743,1783
defbl3,ENSSSAG00000074970,1088
defi8,ENSSSAG00000111099,17909
degs2,ENSSSAG00000005514,9954
dele1,ENSSSAG00000001957,4440
dema,ENSSSAG00000001462,9167
dennd10,ENSSSAG00000007047,19785
dennd11,ENSSSAG00000009968,15530
dennd1a,ENSSSAG00000070774,146409
dennd2b,ENSSSAG00000068591,82094
dennd3a,ENSSSAG00000040784,28497
dennd4a,ENSSSAG00000009435,127007
dennd5a,ENSSSAG00000063921,93387
dennd6a,ENSSSAG00000066732,31532
dennd6b,ENSSSAG00000070597,5676
denr,ENSSSAG00000080481,7017
depdc1a,ENSSSAG00000061391,9465
depdc4,ENSSSAG00000115955,6429
depdc5,ENSSSAG00000000910,28886
dera,ENSSSAG00000087005,21023
derl3,ENSSSAG00000083963,2898
desi2,ENSSSAG00000098449,49750
dffa,ENSSSAG00000079451,21239
dffb,ENSSSAG00000064962,4274
dgat1a,ENSSSAG00000047100,26770
dgcr6,ENSSSAG00000007850,2878
dgkb,ENSSSAG00000002089,47998
dgkd,ENSSSAG00000043804,171794
dgkg,ENSSSAG00000059028,164415
dgkh,ENSSSAG00000067500,83312
dgkza,ENSSSAG00000078388,139750
dgkzb,ENSSSAG00000064260,98171
dglucy,ENSSSAG00000009873,10240
dguok,ENSSSAG00000078817,6271
dharma,ENSSSAG00000110260,1281
dhb14,ENSSSAG00000045459,6151
dhcr24,ENSSSAG00000079608,12872
dhdh,ENSSSAG00000071481,4010
dhdh.2,ENSSSAG00000071489,9871
dhfr,ENSSSAG00000040064,9506
dhh,ENSSSAG00000069343,5933
dhpr,ENSSSAG00000064358,2983
dhr11,ENSSSAG00000072676,2968
dhrs1,ENSSSAG00000067779,13158
dhrs12lb,ENSSSAG00000065304,4193
dhrs13b.1,ENSSSAG00000069695,4101
dhrs3,ENSSSAG00000074105,7348
dhrs4,ENSSSAG00000041745,5269
dhrs7,ENSSSAG00000042631,25787
dhrs7b,ENSSSAG00000000277,11952
dhrs7cb,ENSSSAG00000068680,4070
dhrs9,ENSSSAG00000052422,5005
dhrsx,ENSSSAG00000096164,19272
dhso,ENSSSAG00000069393,4335
dhx16,ENSSSAG00000058938,16663
dhx29,ENSSSAG00000004571,30028
dhx30,ENSSSAG00000080345,10491
dhx32b,ENSSSAG00000080125,7256
dhx33,ENSSSAG00000061210,16791
dhx34,ENSSSAG00000039689,41293
dhx35,ENSSSAG00000008774,16787
dhx36,ENSSSAG00000065146,49962
dhx37,ENSSSAG00000053501,13085
dhx40,ENSSSAG00000071991,5706
dhx58,ENSSSAG00000003156,5675
dhx8,ENSSSAG00000075459,11197
dhx9,ENSSSAG00000079588,31691
dhys,ENSSSAG00000045230,12805
diabloa,ENSSSAG00000072471,2941
diablob,ENSSSAG00000094912,8297
diaph2,ENSSSAG00000118927,81695
dicer1,ENSSSAG00000046898,48539
dimt1l,ENSSSAG00000072447,3560
dio1,ENSSSAG00000104937,1880
dio2,ENSSSAG00000064521,7830
dio3b,ENSSSAG00000043679,801
dip2a,ENSSSAG00000055778,286178
dip2ba,ENSSSAG00000109064,82566
dip2ca,ENSSSAG00000069231,235376
dipa,ENSSSAG00000110899,1157
dipk1a,ENSSSAG00000069161,21280
dipk1c,ENSSSAG00000063382,21895
dipk2ab,ENSSSAG00000055068,90241
dipk2b,ENSSSAG00000069605,6371
diras1a,ENSSSAG00000119608,17828
diras1b,ENSSSAG00000089337,8910
diras2,ENSSSAG00000107306,4490
dirc2,ENSSSAG00000071686,6752
dis3l,ENSSSAG00000121052,88476
dis3l2,ENSSSAG00000004442,16218
disc1,ENSSSAG00000098983,136860
disp3,ENSSSAG00000050283,15284
dj-1,ENSSSAG00000071756,4520
djb12,ENSSSAG00000020018,14396
djb14,ENSSSAG00000005051,13269
djc16,ENSSSAG00000074038,7324
djc17,ENSSSAG00000004883,53888
djc18,ENSSSAG00000007138,19853
dkc1,ENSSSAG00000077785,5970
dkga,ENSSSAG00000005053,4988
dkk1,ENSSSAG00000104093,1829
dkk1b,ENSSSAG00000070290,1835
dkk3a,ENSSSAG00000102458,4581
dkk3b,ENSSSAG00000004029,12652
dlc,ENSSSAG00000047939,5325
dlc1,ENSSSAG00000042369,139006
dldh,ENSSSAG00000072202,9445
dlec1,ENSSSAG00000045522,34717
dlg1a,ENSSSAG00000040993,389839
dlg2,ENSSSAG00000109902,399876
dlg5a,ENSSSAG00000065428,68189
dlgap2a,ENSSSAG00000011273,182544
dlgap2b,ENSSSAG00000039501,141978
dlgap3,ENSSSAG00000039326,399095
dlgap4b,ENSSSAG00000009354,212403
dlk1,ENSSSAG00000091445,7507
dlk2,ENSSSAG00000088880,21337
dll4,ENSSSAG00000043356,20236
dlx2a,ENSSSAG00000053674,2116
dlx3b,ENSSSAG00000053863,2556
dlx4b,ENSSSAG00000053856,5615
dlx5a,ENSSSAG00000050594,1844
dlx6a,ENSSSAG00000086284,3181
dmac1,ENSSSAG00000056554,2648
dmac2,ENSSSAG00000044797,2623
dmac2l,ENSSSAG00000056816,2860
dmap1,ENSSSAG00000044182,14106
dmb,ENSSSAG00000103423,35985
dmbx2,ENSSSAG00000082428,2643
dmd,ENSSSAG00000008329,390547
dmgdh,ENSSSAG00000080134,20608
dmrt1,ENSSSAG00000087484,64709
dmrt2b,ENSSSAG00000079408,8261
dmrt3a,ENSSSAG00000047601,31558
dmrta2,ENSSSAG00000120235,2902
dmxl1,ENSSSAG00000058011,61331
dna2,ENSSSAG00000066912,23546
dnaaf10,ENSSSAG00000054332,14856
dnaaf11,ENSSSAG00000007262,101478
dnaaf2,ENSSSAG00000078513,2931
dnaaf4,ENSSSAG00000010159,6317
dnaaf6,ENSSSAG00000099958,3121
dnaaf9,ENSSSAG00000042228,93010
dnah1,ENSSSAG00000080363,57651
dnah10,ENSSSAG00000042424,61071
dnah12,ENSSSAG00000034855,39278
dnah2,ENSSSAG00000005591,202542
dnah3,ENSSSAG00000071863,50988
dnah5l,ENSSSAG00000079418,76732
dnah7,ENSSSAG00000044322,278292
dnah9,ENSSSAG00000065882,123048
dnai1.2,ENSSSAG00000042337,35642
dnai2b,ENSSSAG00000068691,3871
dnai3,ENSSSAG00000051440,35461
dnai4,ENSSSAG00000054865,14822
dnai7,ENSSSAG00000039800,11215
dnaja,ENSSSAG00000008846,17917
dnaja2b,ENSSSAG00000006895,13769
dnaja3a,ENSSSAG00000082982,13595
dnajb12a,ENSSSAG00000101069,8930
dnajb13,ENSSSAG00000004541,24155
dnajb1a,ENSSSAG00000049965,5812
dnajb4,ENSSSAG00000083840,4752
dnajb5,ENSSSAG00000074278,10039
dnajb6b,ENSSSAG00000065827,855
dnajc11b,ENSSSAG00000077761,12357
dnajc12,ENSSSAG00000040776,4088
dnajc15,ENSSSAG00000090666,17832
dnajc19,ENSSSAG00000082201,1937
dnajc21,ENSSSAG00000058125,7950
dnajc22,ENSSSAG00000105862,4761
dnajc24,ENSSSAG00000008492,20859
dnajc25,ENSSSAG00000072123,3226
dnajc27,ENSSSAG00000118648,21749
dnajc28,ENSSSAG00000121975,2733
dnajc30b,ENSSSAG00000046343,2678
dnajc3a,ENSSSAG00000081124,15538
dnajc3b,ENSSSAG00000079658,5851
dnajc4,ENSSSAG00000101520,7083
dnajc5gb,ENSSSAG00000073757,9492
dnajc6,ENSSSAG00000063080,73603
dnajc9,ENSSSAG00000049332,2611
dnal1,ENSSSAG00000007995,5329
dnal4,ENSSSAG00000101346,2465
dnali1,ENSSSAG00000030760,4877
dnase1,ENSSSAG00000062289,20595
dnase1l1,ENSSSAG00000104261,123399
dnase1l1l,ENSSSAG00000070994,18461
dnd1,ENSSSAG00000040100,3637
dnhd1,ENSSSAG00000072460,41408
dnja1,ENSSSAG00000063267,38465
dnjb6,ENSSSAG00000044091,17579
dnjc1,ENSSSAG00000049791,7683
dnjc5,ENSSSAG00000052078,5293
dnjc7,ENSSSAG00000002849,12544
dnjc8,ENSSSAG00000059917,4655
dnlz,ENSSSAG00000100885,8794
dnmbp,ENSSSAG00000065884,146101
dnpep,ENSSSAG00000020503,4654
dnph1,ENSSSAG00000088880,1650
dnttip1,ENSSSAG00000104593,12283
dnttip2,ENSSSAG00000080634,7955
doc2a,ENSSSAG00000002646,63513
dock10,ENSSSAG00000049728,107499
dock11,ENSSSAG00000081371,113555
dock2,ENSSSAG00000002740,150745
dock3,ENSSSAG00000079345,366600
dock7,ENSSSAG00000041817,110532
dock8,ENSSSAG00000009537,86901
dok1b,ENSSSAG00000043005,28633
dok2,ENSSSAG00000043339,14640
dok5,ENSSSAG00000052978,4185
dok6,ENSSSAG00000079474,74415
dok7b,ENSSSAG00000090424,53424
dolk,ENSSSAG00000040336,5230
dolpp1,ENSSSAG00000113144,14764
donson,ENSSSAG00000042724,4039
dop1a,ENSSSAG00000064345,38600
dot1l,ENSSSAG00000061712,27511
dpagt1,ENSSSAG00000053857,18054
dpcd,ENSSSAG00000000437,2537
dpep1,ENSSSAG00000095035,7276
dpf3,ENSSSAG00000095884,51808
dph1,ENSSSAG00000050739,95290
dph2,ENSSSAG00000080219,3728
dph3,ENSSSAG00000054326,869
dph5,ENSSSAG00000043551,8596
dph6,ENSSSAG00000001577,86383
dph7,ENSSSAG00000053078,9223
dpm1,ENSSSAG00000097729,10239
dpm2,ENSSSAG00000047417,5903
dpm3,ENSSSAG00000005805,4019
dpp3,ENSSSAG00000051920,12694
dpp7,ENSSSAG00000120719,7404
dpt,ENSSSAG00000095344,33630
dpy30,ENSSSAG00000044712,2687
dpydb,ENSSSAG00000055729,129716
dpyl5,ENSSSAG00000069192,23618
dpys,ENSSSAG00000068769,48559
dpysl2a,ENSSSAG00000080428,26200
dpysl3,ENSSSAG00000055483,48270
dqx1,ENSSSAG00000068907,16251
dram1,ENSSSAG00000044327,3727
dram2a,ENSSSAG00000068248,4665
dram2b,ENSSSAG00000081180,5330
drap1,ENSSSAG00000080557,6529
drc1,ENSSSAG00000074076,10071
drc10,ENSSSAG00000067412,2266
drc12,ENSSSAG00000097172,3514
drc2,ENSSSAG00000057132,6658
drc3,ENSSSAG00000045759,11115
drc5,ENSSSAG00000039854,7066
drc8,ENSSSAG00000103211,14264
drc9,ENSSSAG00000018627,21124
drd2a,ENSSSAG00000101529,27795
drd3,ENSSSAG00000008176,52483
drd5a,ENSSSAG00000041974,1677
drd6b,ENSSSAG00000067017,2040
drg1,ENSSSAG00000000514,3636
drgx,ENSSSAG00000085842,7395
drp2,ENSSSAG00000077898,196982
dscama,ENSSSAG00000070325,179408
dse,ENSSSAG00000054520,27050
dspa,ENSSSAG00000079718,23196
dst,ENSSSAG00000077926,186997
dstyk,ENSSSAG00000077437,46948
dtbp1,ENSSSAG00000106754,38613
dtd1,ENSSSAG00000077334,11637
dtd2,ENSSSAG00000076941,1531
dtl,ENSSSAG00000074405,10100
dtna,ENSSSAG00000070459,36426
dtnbb,ENSSSAG00000117898,54859
dtwd1,ENSSSAG00000075906,6522
dtwd2,ENSSSAG00000080299,14325
dtx2,ENSSSAG00000055664,21441
dtx3l,ENSSSAG00000080817,8055
dtx3la,ENSSSAG00000103277,3325
dtymk,ENSSSAG00000072444,785
dulda,ENSSSAG00000005308,16750
duox,ENSSSAG00000117608,33032
duox2,ENSSSAG00000070596,8169
dus14,ENSSSAG00000075709,823
dus2,ENSSSAG00000051983,8912
dus3l,ENSSSAG00000059369,27611
dus4l,ENSSSAG00000074307,2279
dus7,ENSSSAG00000090219,1291
dusp11,ENSSSAG00000082908,40460
dusp12,ENSSSAG00000008000,2554
dusp19a,ENSSSAG00000098453,5199
dusp2,ENSSSAG00000082156,2914
dusp22a,ENSSSAG00000052429,30585
dusp22b,ENSSSAG00000080317,10760
dusp23b,ENSSSAG00000073789,1866
dusp28,ENSSSAG00000117441,11727
dusp3a,ENSSSAG00000075323,14592
dusp6,ENSSSAG00000004251,4713
dvl1a,ENSSSAG00000063702,53904
dvl2,ENSSSAG00000079590,18897
dvl3,ENSSSAG00000072031,38482
dydc2,ENSSSAG00000051297,11018
dyhc,ENSSSAG00000065597,1163
dyl1,ENSSSAG00000046308,6493
